NUMERO_PIECE;DT_ECRITURE;FICHIER;LIBELLE;HT;TVA;TTC;EXERCICE_COMPTABLE;IDT_MODE_REG;IDT_STATUT;IDT_SS_CATEGORIE
;23/12/2021;  ;  ;  ;  ;78,87;2022;3;1;40
1108;28/12/2021;2135-NDF_1108.pdf;Factory & Co;32,91;3,29;36,2;2022;3;1;15
;28/12/2021;  ;Tr�sor public;  ;  ;3 423,00;2022;5;1;1
;28/12/2021;  ;  ;  ;  ;219,98;2022;3;1;40
;28/12/2021;  ;  ;  ;  ;101,9;2022;3;1;40
;28/12/2021;  ;  ;  ;  ;15;2022;3;1;15
1109;28/12/2021;2136-NDF_1109.pdf;Le Wilson;88,64;8,86;123,5;2022;3;1;15
;28/12/2021;  ;  ;  ;  ;94,99;2022;3;1;15
;29/12/2021;  ;  ;  ;  ;8,9;2022;3;1;40
1110;30/12/2021;2137-NDF_1110.pdf;56 Degres - Olivium;108,09;10,81;175,6;2022;3;1;9
;04/01/2022;  ;R�gularisation Compte bancaire;  ;  ;129;2022;1;1;30
1111;04/01/2022;2138-NDF_1111.pdf;La Taverne;  ;  ;65,9;2022;3;1;40
;04/01/2022;  ;  ;  ;  ;50;2022;3;1;9
FAC_F053160753;04/01/2022;FAC_F053160753.pdf;Volkswagen Bank;495,26;95,17;590,43;2022;5;1;33
1112;04/01/2022;2139-NDF_1112.pdf;56 Degres - Olivium;31,82;3,18;43,9;2022;3;1;12
;05/01/2022;  ;  ;  ;  ;21,99;2022;3;1;33
;06/01/2022;  ;Volkswagen Bank;  ;  ;658,33;2022;1;1;35
FAC_11894206750122;07/01/2022;FAC_11894206750122.pdf;Bouygues Telecom;  ;  ;61,98;2022;5;1;10
1113;07/01/2022;2140-NDF_1113.pdf;VINCI;9,67;1,93;11,6;2022;3;1;15
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;12
FAC_11892187530122;07/01/2022;FAC_11892187530122.pdf;Bouygues Telecom;  ;  ;5,9;2022;5;1;15
FAC_11688224531221;07/01/2022;FAC_11688224531221.pdf;Bouygues Telecom;  ;  ;110,6;2022;5;1;35
1114;11/01/2022;2141-NDF_1114.pdf;ELF Roquencourt;66,82;13,36;80,18;2022;3;1;23
1115;11/01/2022;2142-NDF_1115.pdf;Choubidou;  ;5,55;70,5;2022;3;1;15
1116;11/01/2022;2143-NDF_1116.pdf;Hippopotamus;7,02;1,4;58,5;2022;3;1;15
FAC_INV126925572;11/01/2022;FAC_INV126925572.pdf;Zoom Meeting;  ;  ;13,99;2022;3;1;15
1117;12/01/2022;2144-NDF_1117.pdf;56 Degres - Olivium;57,82;5,78;83,6;2022;3;1;40
1118;13/01/2022;2145-NDF_1118.pdf;56 Degres - Olivium;18,09;1,81;28,8;2022;3;1;15
1119;17/01/2022;2146-NDF_1119.pdf;Tribeca;26,46;2,94;29,4;2022;3;1;1
FAC_DS-ASE-INV-FR-2022-6521593;18/01/2022;FAC_DS-ASE-INV-FR-2022-6521593;Amazon;13,32;2,67;15,99;2022;3;1;6
2147-NDF_1120;18/01/2022;2147-NDF_1120.pdf;Rodizio Brazil;231,82;23,18;255;2022;3;1;6
1121;18/01/2022;2148-NDF_1121.pdf;Doddy's Coffee;8,75;1,75;87,5;2022;3;1;19
;19/01/2022;  ;  ;  ;  ;1 291,00;2022;5;1;1
;21/01/2022;  ;  ;  ;  ;1 414,00;2022;5;1;15
;21/01/2022;  ;  ;  ;  ;498,2;2022;5;1;6
2022_01_0884;21/01/2022;Macif2021.pdf;Macif 2022;  ;  ;156,79;2022;5;1;15
1122;21/01/2022;2149-NDF_1122.pdf;VINCI;9,67;1,93;11,6;2022;3;1;12
;24/01/2022;  ;  ;  ;  ;863;2022;5;1;10
1123;24/01/2022;2150-NDF_1123.pdf;Indiana Caf�;6,25;1,25;21,5;2022;3;1;20
1124;25/01/2022;2151-NDF_1124.pdf;56 Degres - Olivium;82,91;8,29;116,1;2022;3;1;15
1125;25/01/2022;2152-NDF_1125.pdf;Carrefour Market;  ;13,36;80,14;2022;3;1;15
IEE2022000247623;  ;FAC_IEE2022000247623;Adobe;  ;  ;19,99;2022;5;1;20
IEE2022000387658;  ;FAC_IEE2022000387658;Adobe Acrobat;  ;  ;14,99;2022;5;1;15
1126;30/01/2022;2153-NDF_1126.pdf;56 Degres - Olivium;142,82;14,28;214,9;2022;3;1;15
1127;29/01/2022;2154-NDF_1127.pdf;56 Degres - Olivium;79,27;7,93;96;2022;3;1;9
1128;28/01/2022;2155-NDF_1128.pdf;Paradis du Fruit;66,18;6,62;94;2022;3;1;12
F053437582;02/02/2022;FAC_F053437582.pdf;Volkswagen Bank;571,05;19,38;590,43;2022;5;1;9
1129;03/02/2022;2156-NDF_1129.pdf;Thai&Co;52,72;5,28;58;2022;3;1;40
1130;04/02/2022;2157-NDF_1130.pdf;VINCI;9,67;1,93;11,6;2022;3;1;33
1131;07/02/2022;2158-NDF_1131.pdf;Comptoir Breton;14,83;2,97;70;2022;3;1;33
;07/02/2022;  ;  ;  ;  ;21,99;2022;3;1;35
;08/02/2022;  ;Bouygues Telecom;  ;  ;5,9;2022;5;1;15
;08/02/2022;  ;Bouygues Telecom;  ;  ;61,98;2022;5;1;33
1132;08/02/2022;2159-NDF_1132.pdf;TotalEnergies;29,17;5,83;35;2022;3;1;10
1133;08/02/2022;2160-NDF_1133.pdf;Auchan;598,32;119,67;717,99;2022;3;1;15
FAC_11890465630122;08/02/2022;FAC_11890465630122.pdf;Bouygues Telecom;  ;  ;164,96;2022;5;1;35
1134;08/02/2022;2161-NDF_1134.pdf;Plein Sud;27,5;5,5;137;2022;3;1;7
1135;09/02/2022;2162-NDF_1135.pdf;Carrefour Market;  ;15,1;90,58;2022;3;1;18
1136;10/02/2022;2163-NDF_1136.pdf;Racines Cr�ales Europe;  ;1,54;24,9;2022;3;1;20
02_2022_CIPAV;11/02/2022;CIPAV_2022.pdf;CIPAV 2022;  ;  ;1 427,45;2022;5;1;15
2022_02_maaf_pro;11/02/2022;MAAF-Pro-2022;MAAF Pro 2022;  ;  ;60,15;2022;5;1;18
2022_02_maaf-sante;11/02/2022;MAAF-Sante-2022;MAAF Assurance Sant� 2022;  ;  ;101,75;2022;5;1;15
FAC_INV132268469;11/02/2022;FAC_INV132268469.pdf;Zoom Meeting;  ;  ;13,99;2022;5;1;20
FAC_FR2BQS2LAEUI;11/02/2022;FAC_FR2BQS2LAEUI.pdf;Amazon;77,95;15,59;93,54;2022;5;1;15
1137;14/02/2022;2164-NDF_1137.pdf;La Table d'Home;26,91;2,69;33;2022;3;1;15
1138;15/02/2022;2165-NDF_1138.pdf;Hippopotamus;6,5;1,3;66,4;2022;3;1;6
1139;17/02/2022;2166-NDF_1139.pdf;Racines Cr�ales Europe;  ;4,48;57,3;2022;3;1;19
1140;18/02/2022;2167-NDF_1140.pdf;VINCI;9,67;1,93;11,6;2022;3;1;12
2022_01_urssaf;22/02/2022;2022_01_urssaf.pdf;URSSAF 2022;  ;  ;1 414;2022;5;1;15
2022_02_urssaf;22/02/2022;2022_02_urssaf.pdf;URSSAF 2022;  ;  ;498,2;2022;5;1;15
2022_02_0884;22/02/2022;Macif2021.pdf;Macif 2022;  ;  ;156,79;2022;5;1;10
1141;22/02/2022;2168-NDF_1141.pdf;Le Bistro Italien;126,18;12,62;146,8;2022;3;1;15
1142;22/02/2022;2169-NDF_1142.pdf;My Thai;103,17;10,33;113,5;2022;3;1;1
1143;22/02/2022;2170-NDF_1143.pdf;My Thai;87,18;8,72;95,9;2022;3;1;15
1144;22/02/2022;2171-NDF_1144.pdf;TotalEnergies;65,79;13,16;78,95;2022;3;1;10
2202202172-NDF_1145;22/02/2022;2172-NDF_1145.pdf;Bchef Evreux;  ;4,14;45,5;2022;7;1;15
;22/02/2022;  ;  ;  ;  ;22,56;2022;3;1;40
;25/02/2022;  ;  ;  ;  ;2 771,00;2022;5;1;40
1146;25/02/2022;2173-NDF_1146.pdf;Au Bureau;5,17;1,03;85,4;2022;3;1;9
1147;26/02/2022;2174-NDF_1147.pdf;La Grande Brasserie;  ;2,94;64,3;2022;3;1;40
;01/03/2022;  ;  ;  ;  ;310,8;2022;3;1;40
FAC_F053698681;01/03/2022;FAC_F053698681.pdf;Volkswagen Bank;571,05;19,38;590,43;2022;5;1;10
IEE2022001459909;03/03/2022;FAC_IEE2022001459909.pdf;Adobe Acrobat;  ;  ;14,99;2022;5;1;33
;07/03/2022;  ;  ;  ;  ;21,99;2022;3;1;33
1148;08/03/2022;2175-NDF_1148.pdf;Olivium;26;2,6;39,6;2022;3;1;35
1149;08/03/2022;2176-NDF_1149.pdf;Total Eneries;41,67;8,33;50;2022;3;1;7
FAC_11095206940222;10/03/2022;FAC_11095206940222.pdf;Bouygues Telecom;  ;  ;7,99;2022;3;1;18
FAC_11093442050222;10/03/2022;FAC_11093442050222.pdf;Bouygues Telecom;  ;  ;73,34;2022;3;1;18
FAC_11097311840222;10/03/2022;FAC_11097311840222.pdf;Bouygues Telecom;  ;  ;61,98;2022;3;1;15
FAC_INV137158655;11/03/2022;FAC_INV137158655.pdf;Zoom Meeting;  ;  ;13,99;2022;5;1;20
03_2022_CIPAV;11/03/2022;CIPAV_2022.pdf;CIPAV 2022;  ;  ;1 427,45;2022;5;1;10
2022_03_maaf_pro;11/03/2022;MAAF-Pro-2022;MAAF Pro 2022;  ;  ;60,15;2022;5;1;15
2022_03_maaf-sante;11/03/2022;MAAF-Sante-2022;MAAF Assurance Sant� 2022;  ;  ;101,75;2022;5;1;18
1150;15/03/2022;2177-NDF_1150.pdf;Olivium;81,09;8,11;111,2;2022;3;1;15
178-NDF_1151;15/03/2022;2178-NDF_1151.pdf;Total Energies;83,64;16,73;100,37;2022;3;1;12
1152;15/03/2022;2179-NDF_1152.pdf;UJIMI;41,33;2,27;58,6;2022;3;1;12
1153;17/03/2022;2180-NDF_1153.pdf;Mi Mi Sushi;18,36;1,84;20,2;2022;3;1;12
1154;17/03/2022;2181-NDF_1154.pdf;VINCI;9,67;1,93;11,6;2022;3;1;6
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;6
1155;17/03/2022;2182-NDF_1155.pdf;VINCI;9,67;1,93;11,6;2022;3;1;15
1156;18/03/2022;2183-NDF_1156.pdf;Villa Maasai;  ;19,27;248;2022;3;1;12
;  ;  ;  ;  ;6;12,5;2021;3;1;19
2022_03_urssaf;22/03/2022;2022_03_urssaf.pdf;URSSAF 2022;  ;  ;1 414;2022;5;1;10
2022_04_urssaf;22/03/2022;2022_04_urssaf.pdf;URSSAF 2022;  ;  ;498,2;2022;5;1;15
1157;22/03/2022;2184-NDF_1157.pdf;Villa Maasai;  ;18,64;236;2022;3;1;12
;  ;  ;  ;  ;5,17;12,5;2021;3;1;12
2022_03_0884;22/03/2022;Macif2021.pdf;Macif 2022;  ;  ;156,79;2022;5;1;12
1158;22/03/2022;2185-NDF_1158.pdf;Total Energies;82,79;16,56;99,35;2022;3;1;12
1159;22/03/2022;2186-NDF_1159.pdf;Nuit de chine;33,45;3,35;36,8;2022;3;1;15
1160;23/03/2022;2187-NDF_1160.pdf;VINCI;9,67;1,93;11,6;2022;3;1;12
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;15
2188-NDF_1161;24/03/2022;2188-NDF_1161.pdf;VINCI;7,17;1,43;8,6;2022;3;1;12
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;15
2189-NDF_1162;24/03/2022;2189-NDF_1162.pdf;The Godfather;43,45;4,35;53,1;2022;3;1;12
;  ;  ;  ;4,42;0,88;12,5;2021;3;1;10
2190-NDF_1163;27/03/2022;2190-NDF_1163.pdf;La Brigade;61,27;6,13;76,4;2022;3;1;12
;  ;  ;  ;7,5;1,5;12,5;2021;3;1;12
2191-NDF_1164;29/03/2022;2191-NDF_1164.pdf;Indiana Caf�;23,83;4,77;141,6;2022;3;1;12
;  ;  ;  ;102,73;10,27;12,5;2021;3;1;12
2192-NDF_1165;29/03/2022;2192-NDF_1165.pdf;Shell;70,44;14,09;84,53;2022;3;1;15
2193-NDF_1166;29/03/2022;2193-NDF_1166.pdf;VINCI;9;1,8;10,8;2022;3;1;9
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;1
2194-NDF_1167;29/03/2022;2194-NDF_1167.pdf;VINCI;9,67;1,93;11,6;2022;3;1;40
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;33
2195-NDF_1168;29/03/2022;2195-NDF_1168.pdf;Racines Cr�ales Europe;13,33;2,67;16;2022;3;1;33
FAC_F053961176;04/04/2022;FAC_F053961176.pdf;Volkswagen Bank;571,05;19,38;590,43;2022;5;1;35
;05/04/2022;  ;TVA;  ;  ;2 037,00;2022;5;1;10
;05/04/2022;  ;  ;  ;  ;21,99;2022;3;1;15
FAC_11302254580322;07/04/2022;FAC_11302254580322.pdf;Bouygues Telecom;  ;  ;87,3;2022;5;1;12
FAC_11304741530322;07/04/2022;FAC_11304741530322.pdf;Bouygues Telecom;  ;  ;7,99;2022;5;1;40
FAC_11306280790322;07/04/2022;FAC_11306280790322.pdf;Bouygues Telecom;  ;  ;61,98;2022;5;1;7
2196-NDF_1169;11/04/2022;2196-NDF_1169.pdf;TotalEnergies;72,01;14,4;86,41;2022;3;1;40
2197-NDF_1170;11/04/2022;2197-NDF_1170.pdf;Hippopotamus;13,9;2,78;42;2022;3;1;18
;  ;  ;  ;23,02;2,3;12,5;2021;3;1;18
;12/04/2022;  ;  ;  ;  ;11,09;2022;3;1;15
04_2022_CIPAV;12/04/2022;CIPAV_2022.pdf;CIPAV 2022;  ;  ;1 427,45;2022;5;1;12
FAC_O-A9B69MMD5;12/04/2022;FAC_O-A9B69MMD5.pdf;MongoDB;  ;  ;426,91;2022;3;1;15
2022_04_maaf_pro;13/04/2022;MAAF-Pro-2022;MAAF Pro 2022;  ;  ;60,15;2022;5;1;12
2022_04_maaf-sante;14/04/2022;MAAF-Sante-2022;MAAF Assurance Sant� 2022;  ;  ;101,75;2022;5;1;12
2198-NDF_1171;12/04/2022;2198-NDF_1171.pdf;Hippopotamus;12,42;2,48;69,4;2022;3;1;40
;  ;  ;  ;49,55;4,95;12,5;2021;3;1;15
2199-NDF_1172;12/04/2022;2199-NDF_1172.pdf;La Colonnade;51,36;5,14;65,5;2022;3;1;12
;  ;  ;  ;7,5;1,5;12,5;2021;3;1;12
2200-NDF_1173;13/04/2022;2200-NDF_1173.pdf;VINCI;9,67;1,93;11,6;2022;3;1;15
FAC_AFFR0016442875;14/04/2022;FAC_AFFR0016442875.pdf;Air France;  ;  ;669,51;2022;3;1;15
2201-NDF_1174;14/04/2022;2201-NDF_1174.pdf;Nuit de chine;27,82;2,78;30,6;2022;3;1;37
2202-NDF_1175;14/04/2022;2202-NDF_1175.pdf;VINCI;9,67;1,93;11,6;2022;3;1;37
;  ;  ;VINCI;10,42;2,08;12,5;2021;3;1;37
2203-NDF_1176;15/04/2022;2203-NDF_1176.pdf;Le Fruit D�fendu;56,36;5,64;62;2022;3;1;37
2204-NDF_1177;20/04/2022;2204-NDF_1177.pdf;Olivium;  ;  ;129,6;2022;3;1;37
20130101;01/01/2013;20130101.pdf;Salaire;  ;  ;3 800,00;2013;5;1;37
20130102;01/02/2013;20130102.pdf;Salaire;  ;  ;7 100,00;2013;5;1;37
20130103;01/03/2013;20130103.pdf;Salaire;  ;  ;6 250,00;2013;5;1;37
20130104;01/04/2013;20130104.pdf;Salaire;  ;  ;4 000,00;2013;5;1;37
20130105;01/05/2013;20130105.pdf;Salaire;  ;  ;4 150,00;2013;5;1;37
20130106;01/06/2013;20130106.pdf;Salaire;  ;  ;7 150,00;2013;5;1;37
20130107;01/07/2013;20130107.pdf;Salaire;  ;  ;3 800,00;2013;5;1;37
20130108;01/08/2013;20130108.pdf;Salaire;  ;  ;4 000,00;2013;5;1;37
20130109;01/09/2013;20130109.pdf;Salaire;  ;  ;4 000,00;2013;5;1;37
20130110;01/10/2013;20130110.pdf;Salaire;  ;  ;4 000,00;2013;5;1;37
20130111;01/11/2013;20130111.pdf;Salaire;  ;  ;4 000,00;2013;5;1;37
20130112;01/12/2013;20130112.pdf;Salaire;  ;  ;6 350,00;2013;5;1;37
20140101;01/01/2014;20140101.pdf;Salaire;  ;  ;5 353,00;2014;5;1;37
20140102;01/02/2014;20140102.pdf;Salaire;  ;  ;5 900,00;2014;5;1;37
20140103;01/03/2014;20140103.pdf;Salaire;  ;  ;6 500,00;2014;5;1;37
20140104;01/04/2014;20140104.pdf;Salaire;  ;  ;4 000,00;2014;5;1;37
20140105;01/05/2014;20140105.pdf;Salaire;  ;  ;5 600,00;2014;5;1;37
20140106;01/06/2014;20140106.pdf;Salaire;  ;  ;4 800,00;2014;5;1;37
20140107;01/07/2014;20140107.pdf;Salaire;  ;  ;5 000,00;2014;5;1;37
20140108;01/08/2014;20140108.pdf;Salaire;  ;  ;4 000,00;2014;5;1;37
20140109;01/09/2014;20140109.pdf;Salaire;  ;  ;7 810,00;2014;5;1;37
20140110;01/10/2014;20140110.pdf;Salaire;  ;  ;4 000,00;2014;5;1;37
20140111;01/11/2014;20140111.pdf;Salaire;  ;  ;5 200,00;2014;5;1;37
20140112;01/12/2014;20140112.pdf;Salaire;  ;  ;4 000,00;2014;5;1;37
20150101;01/01/2015;20150101.pdf;Salaire;  ;  ;4 000,00;2015;5;1;37
20150102;01/02/2015;20150102.pdf;Salaire;  ;  ;4 000,00;2015;5;1;37
20150103;01/03/2015;20150103.pdf;Salaire;  ;  ;5 100,00;2015;5;1;37
20150104;01/04/2015;20150104.pdf;Salaire;  ;  ;6 000,00;2015;5;1;37
20150105;01/05/2015;20150105.pdf;Salaire;  ;  ;4 000,00;2015;5;1;37
20150106;01/06/2015;20150106.pdf;Salaire;  ;  ;4 000,00;2015;5;1;37
20150107;01/07/2015;20150107.pdf;Salaire;  ;  ;4 550,00;2015;5;1;37
20150108;01/08/2015;20150108.pdf;Salaire;  ;  ;4 627,87;2015;5;1;37
20150109;01/09/2015;20150109.pdf;Salaire;  ;  ;8 200,00;2015;5;1;37
20150110;01/10/2015;20150110.pdf;Salaire;  ;  ;6 000,00;2015;5;1;37
20150111;01/11/2015;20150111.pdf;Salaire;  ;  ;4 500,00;2015;5;1;37
20150112;01/12/2015;20150112.pdf;Salaire;  ;  ;6 200,00;2015;5;1;37
20160101;01/01/2016;20160101.pdf;Salaire;  ;  ;2 611,28;2016;5;1;37
20160102;01/02/2016;20160102.pdf;Salaire;  ;  ;3 525,67;2016;5;1;37
20160103;01/03/2016;20160103.pdf;Salaire;  ;  ;5 980,00;2016;5;1;37
20160104;01/04/2016;20160104.pdf;Salaire;  ;  ;2 454,10;2016;5;1;37
20160105;01/05/2016;20160105.pdf;Salaire;  ;  ;5 783,13;2016;5;1;37
20160106;01/06/2016;20160106.pdf;Salaire;  ;  ;5 060,00;2016;5;1;37
20160107;01/07/2016;20160107.pdf;Salaire;  ;  ;3 560,00;2016;5;1;37
20160108;01/08/2016;20160108.pdf;Salaire;  ;  ;4 764,64;2016;5;1;37
20160109;01/09/2016;20160109.pdf;Salaire;  ;  ;5 160,00;2016;5;1;37
20160110;01/10/2016;20160110.pdf;Salaire;  ;  ;4 723,55;2016;5;1;37
20160111;01/11/2016;20160111.pdf;Salaire;  ;  ;5 583,80;2016;5;1;37
20160112;01/12/2016;20160112.pdf;Salaire;  ;  ;5 151,30;2016;5;1;37
20170101;01/01/2017;20170101.pdf;Salaire;  ;  ;5 999,10;2017;5;1;37
20170102;01/02/2017;20170102.pdf;Salaire;  ;  ;5 650,00;2017;5;1;37
20170103;01/03/2017;20170103.pdf;Salaire;  ;  ;4 500,00;2017;5;1;37
20170104;01/04/2017;20170104.pdf;Salaire;  ;  ;2 301,00;2017;5;1;37
20170105;01/05/2017;20170105.pdf;Salaire;  ;  ;7 660,70;2017;5;1;37
20170106;01/06/2017;20170106.pdf;Salaire;  ;  ;4 500,00;2017;5;1;37
20170107;01/07/2017;20170107.pdf;Salaire;  ;  ;4 100,00;2017;5;1;37
20170108;01/08/2017;20170108.pdf;Salaire;  ;  ;5 100,00;2017;5;1;37
20170109;01/09/2017;20170109.pdf;Salaire;  ;  ;4 330,00;2017;5;1;37
20170110;01/10/2017;20170110.pdf;Salaire;  ;  ;5 000,00;2017;5;1;37
20170111;01/11/2017;20170111.pdf;Salaire;  ;  ;6 000,00;2017;5;1;37
20170112;01/12/2017;20170112.pdf;Salaire;  ;  ;5 000,00;2017;5;1;37
20180101;01/01/2018;20180101.pdf;Salaire;  ;  ;6 150,00;2018;5;1;37
20180102;01/02/2018;20180102.pdf;Salaire;  ;  ;6500;2018;5;1;37
20180103;01/03/2018;20180103.pdf;Salaire;  ;  ;5771,2;2018;5;1;37
20180104;01/04/2018;20180104.pdf;Salaire;  ;  ;6 354,00;2018;5;1;37
20180105;01/05/2018;20180105.pdf;Salaire;  ;  ;4 640,44;2018;5;1;37
20180106;01/06/2018;20180106.pdf;Salaire;  ;  ;6 047,94;2018;5;1;37
20180107;01/07/2018;20180107.pdf;Salaire;  ;  ;3 737,64;2018;5;1;37
20180108;01/08/2018;20180108.pdf;Salaire;  ;  ;912,9;2018;5;1;37
20180109;01/09/2018;20180109.pdf;Salaire;  ;  ;389;2018;5;1;37
20180110;01/10/2018;20180110.pdf;Salaire;  ;  ;3000;2018;5;1;37
20180111;01/11/2018;20180111.pdf;Salaire;  ;  ;8662;2018;5;1;37
20180112;01/12/2018;20180112.pdf;Salaire;  ;  ;60;2018;5;1;37
20190101;01/01/2019;20190101.pdf;Salaire;  ;  ;4 802,50;2019;5;1;37
20190102;01/02/2019;20190102.pdf;Salaire;  ;  ;3 846,92;2019;5;1;37
20190103;01/03/2019;20190103.pdf;Salaire;  ;  ;5360,85;2019;5;1;37
20190104;01/04/2019;20190104.pdf;Salaire;  ;  ;6319,37;2019;5;1;37
20190105;01/05/2019;20190105.pdf;Salaire;  ;  ;5027,68;2019;5;1;37
20190106;01/06/2019;20190106.pdf;Salaire;  ;  ;4574,13;2019;5;1;37
20190107;01/07/2019;20190107.pdf;Salaire;  ;  ;5816,21;2019;5;1;37
20190108;01/08/2019;20190108.pdf;Salaire;  ;  ;13784,91;2019;5;1;37
20190109;01/09/2019;20190109.pdf;Salaire;  ;  ;5603,73;2019;5;1;37
20190110;01/10/2019;20190110.pdf;Salaire;  ;  ;2041,68;2019;5;1;37
20190111;01/11/2019;20190111.pdf;Salaire;  ;  ;3690,51;2019;5;1;37
20190112;01/12/2019;20190112.pdf;Salaire;  ;  ;8302,97;2019;5;1;37
20200101;01/01/2020;20200101.pdf;Salaire;  ;  ;150;2020;5;1;37
20200102;01/02/2020;20200102.pdf;Salaire;  ;  ;5 150,00;2020;5;1;37
20200103;01/03/2020;20200103.pdf;Salaire;  ;  ;7015,1;2020;5;1;37
20200104;01/04/2020;20200104.pdf;Salaire;  ;  ;7049,57;2020;5;1;37
20200105;01/05/2020;20200105.pdf;Salaire;  ;  ;7810,83;2020;5;1;37
20200106;01/06/2020;20200106.pdf;Salaire;  ;  ;7352,9;2020;5;1;37
20200107;01/07/2020;20200107.pdf;Salaire;  ;  ;6781,77;2020;5;1;37
20200108;01/08/2020;20200108.pdf;Salaire;  ;  ;6613,98;2020;5;1;37
20200109;01/09/2020;20200109.pdf;Salaire;  ;  ;10005,97;2020;5;1;37
20200110;01/10/2020;20200110.pdf;Salaire;  ;  ;7847,72;2020;5;1;37
20200111;01/11/2020;20200111.pdf;Salaire;  ;  ;8543,47;2020;5;1;37
20200112;01/12/2020;20200112.pdf;Salaire;  ;  ;10744;2020;5;1;37
20210101;01/01/2021;20210101.pdf;Salaire;  ;  ;0;2021;5;1;37
20210102;01/02/2021;20210102.pdf;Salaire;  ;  ;2 590,33;2021;5;1;37
20210103;01/03/2021;20210103.pdf;Salaire;  ;  ;10 028,11;2021;5;1;37
20210104;01/04/2021;20210104.pdf;Salaire;  ;  ;6 067,94;2021;5;1;37
20210105;01/05/2021;20210105.pdf;Salaire;  ;  ;9 324,32;2021;5;1;37
20210106;01/06/2021;20210106.pdf;Salaire;  ;  ;14 666,57;2021;5;1;37
20210107;01/07/2021;20210107.pdf;Salaire;  ;  ;9 306,16;2021;5;1;37
20210108;01/08/2021;20210108.pdf;Salaire;  ;  ;12 926,82;2021;5;1;37
20210109;01/09/2021;20210109.pdf;Salaire;  ;  ;7 657,50;2021;5;1;37
20210110;01/10/2021;20210110.pdf;Salaire;  ;  ;4 287,90;2021;5;1;37
20210111;01/11/2021;20210111.pdf;Salaire;  ;  ;3600;2021;5;1;37
20210112;01/12/2021;20210112.pdf;Salaire;  ;  ;9017,39;2021;5;1;37
20220101;01/01/2022;20220101.pdf;Salaire;  ;  ;5 021,99;2022;5;1;37
20220102;01/02/2022;20220102.pdf;Salaire;  ;  ;7 044,55;2022;5;1;37
20220103;01/03/2022;20220103.pdf;Salaire;  ;  ;6 900,46;2022;5;1;37
20220104;01/04/2022;20220104.pdf;Salaire;  ;  ;5 500,00;2022;5;1;37
20220105;01/05/2022;20220105.pdf;Salaire;  ;  ;7 030,09;2022;5;1;37
20220106;01/06/2022;20220106.pdf;Salaire;  ;  ;8 500,00;2022;5;1;37
20220107;01/07/2022;20220107.pdf;Salaire;  ;  ;7 804,17;2022;5;1;37
20220108;01/08/2022;20220108.pdf;Salaire;  ;  ;7 347,99;2022;5;1;37
20220109;01/09/2022;20220109.pdf;Salaire;  ;  ;4 849,99;2022;5;1;39
20220110;01/10/2022;20220110.pdf;Salaire;  ;  ;6 500,00;2022;5;1;39
20220111;01/11/2022;20220111.pdf;Salaire;  ;  ;6 500,00;2022;5;1;39
20220112;01/12/2022;20220112.pdf;Salaire;  ;  ;6 500,00;2022;5;1;39
F-001-2012-12-BA;31/12/2012;F-001-2012-12-BA.pdf;AUBAY;6160;1207,36;7367,36;2012-2013;5;1;39
F-002-2013-01-BA;31/01/2013;F-002-2013-01-BA.pdf;DGA;9680;1897,28;11577,28;2012-2013;5;1;39
F-005-2013-02-BA;28/02/2013;F-005-2013-02-BA.pdf;DGA;8580;1681,68;10261,68;2012-2013;5;1;39
F-006-2013-03-BA;29/03/2013;F-006-2013-03-BA.pdf;AUBAY;7700;1509,2;9209,2;2012-2013;5;1;39
F-007-2013-04-BA;30/04/2013;F-007-2013-04-BA.pdf;AUBAY;9020;1767,92;10787,92;2012-2013;5;1;39
F-008-2013-05-BA;02/05/2013;F-008-2013-05-BA.pdf;CAPGEMINI;7480;1466,08;8946,08;2012-2013;5;1;39
F-009-2013-05-BA;02/05/2013;F-009-2013-05-BA.pdf;AUBAY;1944,29;381,08;2325,37;2012-2013;5;1;39
F-010-2013-06-BA;28/06/2013;F-010-2013-06-BA.pdf;SOPRA;7700;1509,2;9209,2;2012-2013;5;1;39
F-011-2013-07-BA;31/07/2013;F-011-2013-07-BA.pdf;AUBAY;3520;689,92;4209,92;2012-2013;5;1;39
F-012-2013-08-BA;30/08/2013;F-012-2013-08-BA.pdf;BNP CARDIF;9240;1811,04;11051,04;2012-2013;5;1;39
F-013-2013-09-BA;30/09/2013;F-013-2013-09-BA.pdf;AUBAY;9020;1767,92;10787,92;2012-2013;5;1;39
F-014-2013-10-BA;31/10/2013;F-014-2013-10-BA.pdf;AUBAY;9900;1940,4;11840,4;2013-2014;5;1;39
F-015-2013-11-BA;29/11/2013;F-015-2013-11-BA.pdf;AUBAY;7480;1466,08;8946,08;2013-2014;5;1;39
F-016-2013-12-BA;21/12/2013;F-016-2013-12-BA.pdf;AUBAY;6380;1250,48;7630,48;2013-2014;5;1;39
F-017-2014-01-BA;31/01/2014;F-017-2014-01-BA.pdf;AUBAY;8140;1628;9768;2013-2014;5;1;39
